,Time,Heuristic,Density,Trajectory
0,0.20354390144348145,Combined Manhattan Euclidian,0.30000000000000004,291
0,0.17180371284484863,Chebyshev,0.0,201
0,0.15048789978027344,Manhattan,0.0,201
0,0.18120503425598145,Euclidian,0.0,201
0,0.0049190521240234375,Weighted Manhattan,0.0,201
0,0.00640416145324707,Combined Chebyshev Manhattan,0.0,201
0,0.0066869258880615234,Combined Chebyshev Euclidian,0.0,201
0,0.009387731552124023,Combined Manhattan Euclidian,0.0,201
0,2.247182846069336,Chebyshev,0.1,219
0,1.174774169921875,Manhattan,0.1,237
0,2.2431211471557617,Euclidian,0.1,219
0,0.04224586486816406,Weighted Manhattan,0.1,237
0,0.07394289970397949,Combined Chebyshev Manhattan,0.1,219
0,0.08066987991333008,Combined Chebyshev Euclidian,0.1,219
0,0.08508706092834473,Combined Manhattan Euclidian,0.1,219
0,2.615015983581543,Chebyshev,0.2,217
0,1.6234443187713623,Manhattan,0.2,275
0,2.722749948501587,Euclidian,0.2,217
0,0.060198068618774414,Weighted Manhattan,0.2,275
0,0.08937811851501465,Combined Chebyshev Manhattan,0.2,217
0,0.09706497192382812,Combined Chebyshev Euclidian,0.2,217
0,0.0942678451538086,Combined Manhattan Euclidian,0.2,217
0,6.5712950229644775,Chebyshev,0.30000000000000004,311
0,5.068680047988892,Manhattan,0.30000000000000004,391
0,7.5098888874053955,Euclidian,0.30000000000000004,311
0,0.20074105262756348,Weighted Manhattan,0.30000000000000004,393
0,0.21923565864562988,Combined Chebyshev Manhattan,0.30000000000000004,311
0,0.23687028884887695,Combined Chebyshev Euclidian,0.30000000000000004,313
0,0.24449801445007324,Combined Manhattan Euclidian,0.30000000000000004,313
0,0.16982102394104004,Chebyshev,0.0,201
0,0.16279101371765137,Manhattan,0.0,201
0,0.18001222610473633,Euclidian,0.0,201
0,0.005488872528076172,Weighted Manhattan,0.0,201
0,0.006424903869628906,Combined Chebyshev Manhattan,0.0,201
0,0.007871150970458984,Combined Chebyshev Euclidian,0.0,201
0,0.00820779800415039,Combined Manhattan Euclidian,0.0,201
0,1.5586118698120117,Chebyshev,0.1,207
0,1.0589921474456787,Manhattan,0.1,217
0,1.6270921230316162,Euclidian,0.1,207
0,0.03581809997558594,Weighted Manhattan,0.1,217
0,0.051760196685791016,Combined Chebyshev Manhattan,0.1,207
0,0.05762004852294922,Combined Chebyshev Euclidian,0.1,207
0,0.08405923843383789,Combined Manhattan Euclidian,0.1,207
0,3.6231768131256104,Chebyshev,0.2,235
0,2.3498377799987793,Manhattan,0.2,267
0,3.630537986755371,Euclidian,0.2,235
0,0.09128499031066895,Weighted Manhattan,0.2,267
0,0.11781668663024902,Combined Chebyshev Manhattan,0.2,235
0,0.1316359043121338,Combined Chebyshev Euclidian,0.2,235
0,0.12563490867614746,Combined Manhattan Euclidian,0.2,235
0,8.230316162109375,Chebyshev,0.30000000000000004,355
0,4.425952911376953,Manhattan,0.30000000000000004,351
0,9.171427011489868,Euclidian,0.30000000000000004,355
0,0.17557597160339355,Weighted Manhattan,0.30000000000000004,351
0,0.3593921661376953,Combined Chebyshev Manhattan,0.30000000000000004,463
0,0.4252469539642334,Combined Chebyshev Euclidian,0.30000000000000004,473
0,0.42722129821777344,Combined Manhattan Euclidian,0.30000000000000004,473
0,0.16918015480041504,Chebyshev,0.0,201
0,0.16065311431884766,Manhattan,0.0,201
0,0.2001652717590332,Euclidian,0.0,201
0,0.0049479007720947266,Weighted Manhattan,0.0,201
0,0.009002923965454102,Combined Chebyshev Manhattan,0.0,201
0,0.009918928146362305,Combined Chebyshev Euclidian,0.0,201
0,0.009351968765258789,Combined Manhattan Euclidian,0.0,201
0,2.4532270431518555,Chebyshev,0.1,207
0,0.7427918910980225,Manhattan,0.1,223
0,2.5332589149475098,Euclidian,0.1,207
0,0.03695201873779297,Weighted Manhattan,0.1,223
0,0.07311797142028809,Combined Chebyshev Manhattan,0.1,207
0,0.08145403861999512,Combined Chebyshev Euclidian,0.1,207
0,0.07839775085449219,Combined Manhattan Euclidian,0.1,207
0,4.012318134307861,Chebyshev,0.2,241
0,1.9052059650421143,Manhattan,0.2,261
0,4.199594974517822,Euclidian,0.2,241
0,0.08212709426879883,Weighted Manhattan,0.2,261
0,0.1524980068206787,Combined Chebyshev Manhattan,0.2,241
0,0.1769700050354004,Combined Chebyshev Euclidian,0.2,241
0,0.16120696067810059,Combined Manhattan Euclidian,0.2,241
0,7.127824783325195,Chebyshev,0.30000000000000004,319
0,3.66609787940979,Manhattan,0.30000000000000004,525
0,7.316163063049316,Euclidian,0.30000000000000004,319
0,0.1711568832397461,Weighted Manhattan,0.30000000000000004,447
0,0.23082709312438965,Combined Chebyshev Manhattan,0.30000000000000004,319
0,0.2673811912536621,Combined Chebyshev Euclidian,0.30000000000000004,331
0,0.2694828510284424,Combined Manhattan Euclidian,0.30000000000000004,331
0,0.16670489311218262,Chebyshev,0.0,201
0,0.1574718952178955,Manhattan,0.0,201
0,0.18176507949829102,Euclidian,0.0,201
0,0.00469517707824707,Weighted Manhattan,0.0,201
0,0.007087230682373047,Combined Chebyshev Manhattan,0.0,201
0,0.010594844818115234,Combined Chebyshev Euclidian,0.0,201
0,0.006962299346923828,Combined Manhattan Euclidian,0.0,201
0,1.1091158390045166,Chebyshev,0.1,203
0,1.2556431293487549,Manhattan,0.1,235
0,1.1509242057800293,Euclidian,0.1,203
0,0.0477449893951416,Weighted Manhattan,0.1,235
0,0.03677177429199219,Combined Chebyshev Manhattan,0.1,203
0,0.0371551513671875,Combined Chebyshev Euclidian,0.1,203
0,0.04108691215515137,Combined Manhattan Euclidian,0.1,203
0,3.8341760635375977,Chebyshev,0.2,227
0,2.9055280685424805,Manhattan,0.2,315
0,3.9364171028137207,Euclidian,0.2,227
0,0.11629295349121094,Weighted Manhattan,0.2,315
0,0.12157011032104492,Combined Chebyshev Manhattan,0.2,227
0,0.13375496864318848,Combined Chebyshev Euclidian,0.2,227
0,0.13303565979003906,Combined Manhattan Euclidian,0.2,227
0,6.528354167938232,Chebyshev,0.30000000000000004,339
0,3.494853973388672,Manhattan,0.30000000000000004,373
0,6.9284279346466064,Euclidian,0.30000000000000004,339
0,0.1590099334716797,Weighted Manhattan,0.30000000000000004,373
0,0.20809483528137207,Combined Chebyshev Manhattan,0.30000000000000004,337
0,0.24556374549865723,Combined Chebyshev Euclidian,0.30000000000000004,347
0,0.241624116897583,Combined Manhattan Euclidian,0.30000000000000004,347
0,0.19179606437683105,Chebyshev,0.0,201
0,0.14447402954101562,Manhattan,0.0,201
0,0.1836240291595459,Euclidian,0.0,201
0,0.004361867904663086,Weighted Manhattan,0.0,201
0,0.00598597526550293,Combined Chebyshev Manhattan,0.0,201
0,0.007436037063598633,Combined Chebyshev Euclidian,0.0,201
0,0.006613969802856445,Combined Manhattan Euclidian,0.0,201
0,0.7681920528411865,Chebyshev,0.1,205
0,1.3658320903778076,Manhattan,0.1,227
0,0.7855801582336426,Euclidian,0.1,205
0,0.056971073150634766,Weighted Manhattan,0.1,227
0,0.026974201202392578,Combined Chebyshev Manhattan,0.1,205
0,0.03332996368408203,Combined Chebyshev Euclidian,0.1,205
0,0.038789987564086914,Combined Manhattan Euclidian,0.1,205
0,4.24620509147644,Chebyshev,0.2,221
0,2.3959569931030273,Manhattan,0.2,307
0,4.337602138519287,Euclidian,0.2,221
0,0.09733128547668457,Weighted Manhattan,0.2,307
0,0.11944341659545898,Combined Chebyshev Manhattan,0.2,221
0,0.1459519863128662,Combined Chebyshev Euclidian,0.2,221
0,0.14579296112060547,Combined Manhattan Euclidian,0.2,221
0,4.969481945037842,Chebyshev,0.30000000000000004,301
0,3.828207015991211,Manhattan,0.30000000000000004,345
0,5.302802801132202,Euclidian,0.30000000000000004,301
0,0.1623070240020752,Weighted Manhattan,0.30000000000000004,345
0,0.1707148551940918,Combined Chebyshev Manhattan,0.30000000000000004,301
0,0.1983199119567871,Combined Chebyshev Euclidian,0.30000000000000004,309
0,0.1870410442352295,Combined Manhattan Euclidian,0.30000000000000004,309
0,0.17006492614746094,Chebyshev,0.0,201
0,0.16091227531433105,Manhattan,0.0,201
0,0.1936500072479248,Euclidian,0.0,201
0,0.0061266422271728516,Weighted Manhattan,0.0,201
0,0.0070340633392333984,Combined Chebyshev Manhattan,0.0,201
0,0.008301019668579102,Combined Chebyshev Euclidian,0.0,201
0,0.006942272186279297,Combined Manhattan Euclidian,0.0,201
0,1.8500268459320068,Chebyshev,0.1,205
0,0.651494026184082,Manhattan,0.1,229
0,1.9072291851043701,Euclidian,0.1,205
0,0.038655996322631836,Weighted Manhattan,0.1,229
0,0.054461002349853516,Combined Chebyshev Manhattan,0.1,205
0,0.06596827507019043,Combined Chebyshev Euclidian,0.1,205
0,0.06181931495666504,Combined Manhattan Euclidian,0.1,205
0,3.5474750995635986,Chebyshev,0.2,207
0,2.127993106842041,Manhattan,0.2,235
0,3.874131917953491,Euclidian,0.2,207
0,0.0776510238647461,Weighted Manhattan,0.2,235
0,0.1192021369934082,Combined Chebyshev Manhattan,0.2,207
0,0.1260972023010254,Combined Chebyshev Euclidian,0.2,207
0,0.13992977142333984,Combined Manhattan Euclidian,0.2,207
0,5.936928987503052,Chebyshev,0.30000000000000004,331
0,4.33092999458313,Manhattan,0.30000000000000004,309
0,5.996941089630127,Euclidian,0.30000000000000004,331
0,0.16953706741333008,Weighted Manhattan,0.30000000000000004,309
0,0.22056794166564941,Combined Chebyshev Manhattan,0.30000000000000004,331
0,0.22939515113830566,Combined Chebyshev Euclidian,0.30000000000000004,331
0,0.2311077117919922,Combined Manhattan Euclidian,0.30000000000000004,331
0,0.17046093940734863,Chebyshev,0.0,201
0,0.15231776237487793,Manhattan,0.0,201
0,0.19245195388793945,Euclidian,0.0,201
0,0.004836082458496094,Weighted Manhattan,0.0,201
0,0.006288051605224609,Combined Chebyshev Manhattan,0.0,201
0,0.008322954177856445,Combined Chebyshev Euclidian,0.0,201
0,0.006866931915283203,Combined Manhattan Euclidian,0.0,201
0,1.8127527236938477,Chebyshev,0.1,201
0,1.1651339530944824,Manhattan,0.1,217
0,1.990070104598999,Euclidian,0.1,201
0,0.04343700408935547,Weighted Manhattan,0.1,217
0,0.05523514747619629,Combined Chebyshev Manhattan,0.1,201
0,0.06591677665710449,Combined Chebyshev Euclidian,0.1,201
0,0.060079097747802734,Combined Manhattan Euclidian,0.1,201
0,4.643340110778809,Chebyshev,0.2,231
0,2.456210136413574,Manhattan,0.2,243
0,4.908734083175659,Euclidian,0.2,231
0,0.09176921844482422,Weighted Manhattan,0.2,243
0,0.15250182151794434,Combined Chebyshev Manhattan,0.2,231
0,0.15200185775756836,Combined Chebyshev Euclidian,0.2,231
0,0.15022587776184082,Combined Manhattan Euclidian,0.2,231
0,7.113886117935181,Chebyshev,0.30000000000000004,309
0,5.4419519901275635,Manhattan,0.30000000000000004,633
0,7.373682022094727,Euclidian,0.30000000000000004,309
0,0.4900527000427246,Weighted Manhattan,0.30000000000000004,629
0,0.22045397758483887,Combined Chebyshev Manhattan,0.30000000000000004,309
0,0.24921131134033203,Combined Chebyshev Euclidian,0.30000000000000004,309
0,0.24738311767578125,Combined Manhattan Euclidian,0.30000000000000004,309
0,0.15463805198669434,Chebyshev,0.0,201
0,0.14399409294128418,Manhattan,0.0,201
0,0.1817929744720459,Euclidian,0.0,201
0,0.006951808929443359,Weighted Manhattan,0.0,201
0,0.00810694694519043,Combined Chebyshev Manhattan,0.0,201
0,0.008879661560058594,Combined Chebyshev Euclidian,0.0,201
0,0.006912946701049805,Combined Manhattan Euclidian,0.0,201
0,1.7499260902404785,Chebyshev,0.1,209
0,0.9066660404205322,Manhattan,0.1,223
0,1.8249740600585938,Euclidian,0.1,209
0,0.03707003593444824,Weighted Manhattan,0.1,223
0,0.05104684829711914,Combined Chebyshev Manhattan,0.1,209
0,0.058528900146484375,Combined Chebyshev Euclidian,0.1,209
0,0.06194925308227539,Combined Manhattan Euclidian,0.1,209
0,2.6204378604888916,Chebyshev,0.2,221
0,1.2108328342437744,Manhattan,0.2,277
0,2.4881551265716553,Euclidian,0.2,221
0,0.058074951171875,Weighted Manhattan,0.2,277
0,0.07877993583679199,Combined Chebyshev Manhattan,0.2,221
0,0.1125030517578125,Combined Chebyshev Euclidian,0.2,227
0,0.10484027862548828,Combined Manhattan Euclidian,0.2,227
0,5.817422151565552,Chebyshev,0.30000000000000004,365
0,5.461410045623779,Manhattan,0.30000000000000004,397
0,5.738080024719238,Euclidian,0.30000000000000004,365
0,0.20592713356018066,Weighted Manhattan,0.30000000000000004,397
0,0.2129669189453125,Combined Chebyshev Manhattan,0.30000000000000004,443
0,0.23517417907714844,Combined Chebyshev Euclidian,0.30000000000000004,365
0,0.2687258720397949,Combined Manhattan Euclidian,0.30000000000000004,365
0,0.1662578582763672,Chebyshev,0.0,201
0,0.15326499938964844,Manhattan,0.0,201
0,0.184006929397583,Euclidian,0.0,201
0,0.0045928955078125,Weighted Manhattan,0.0,201
0,0.008430004119873047,Combined Chebyshev Manhattan,0.0,201
0,0.009731054306030273,Combined Chebyshev Euclidian,0.0,201
0,0.009039163589477539,Combined Manhattan Euclidian,0.0,201
0,1.8117823600769043,Chebyshev,0.1,201
0,0.9267849922180176,Manhattan,0.1,227
0,1.8828799724578857,Euclidian,0.1,201
0,0.04445981979370117,Weighted Manhattan,0.1,227
0,0.053236961364746094,Combined Chebyshev Manhattan,0.1,201
0,0.06446480751037598,Combined Chebyshev Euclidian,0.1,201
0,0.06344437599182129,Combined Manhattan Euclidian,0.1,201
0,3.3562819957733154,Chebyshev,0.2,223
0,2.079288959503174,Manhattan,0.2,311
0,3.4278862476348877,Euclidian,0.2,223
0,0.09546113014221191,Weighted Manhattan,0.2,311
0,0.10552978515625,Combined Chebyshev Manhattan,0.2,223
0,0.11855292320251465,Combined Chebyshev Euclidian,0.2,223
0,0.13808107376098633,Combined Manhattan Euclidian,0.2,223
0,10.269161939620972,Chebyshev,0.30000000000000004,353
0,6.3368120193481445,Manhattan,0.30000000000000004,349
0,10.803739786148071,Euclidian,0.30000000000000004,353
0,0.19408583641052246,Weighted Manhattan,0.30000000000000004,329
0,0.24683213233947754,Combined Chebyshev Manhattan,0.30000000000000004,309
0,0.2952558994293213,Combined Chebyshev Euclidian,0.30000000000000004,307
0,0.280167818069458,Combined Manhattan Euclidian,0.30000000000000004,307
0,0.15290093421936035,Chebyshev,0.0,201
0,0.14578628540039062,Manhattan,0.0,201
0,0.1818079948425293,Euclidian,0.0,201
0,0.004357099533081055,Weighted Manhattan,0.0,201
0,0.0066890716552734375,Combined Chebyshev Manhattan,0.0,201
0,0.006929874420166016,Combined Chebyshev Euclidian,0.0,201
0,0.006632089614868164,Combined Manhattan Euclidian,0.0,201
0,1.0619618892669678,Chebyshev,0.1,203
0,1.1393232345581055,Manhattan,0.1,225
0,1.2204899787902832,Euclidian,0.1,203
0,0.05107998847961426,Weighted Manhattan,0.1,225
0,0.04198503494262695,Combined Chebyshev Manhattan,0.1,203
0,0.03848123550415039,Combined Chebyshev Euclidian,0.1,203
0,0.04011988639831543,Combined Manhattan Euclidian,0.1,203
0,3.3968491554260254,Chebyshev,0.2,217
0,2.016608953475952,Manhattan,0.2,275
0,3.72052001953125,Euclidian,0.2,217
0,0.10217809677124023,Weighted Manhattan,0.2,275
0,0.10972905158996582,Combined Chebyshev Manhattan,0.2,217
0,0.12115287780761719,Combined Chebyshev Euclidian,0.2,217
0,0.12685489654541016,Combined Manhattan Euclidian,0.2,217
0,4.770035982131958,Chebyshev,0.30000000000000004,269
0,4.47271990776062,Manhattan,0.30000000000000004,333
0,4.631463289260864,Euclidian,0.30000000000000004,269
0,0.1590101718902588,Weighted Manhattan,0.30000000000000004,333
0,0.14011216163635254,Combined Chebyshev Manhattan,0.30000000000000004,269
0,0.16966509819030762,Combined Chebyshev Euclidian,0.30000000000000004,269
0,0.16959095001220703,Combined Manhattan Euclidian,0.30000000000000004,269
0,0.15416717529296875,Chebyshev,0.0,201
0,0.15127825736999512,Manhattan,0.0,201
0,0.18283987045288086,Euclidian,0.0,201
0,0.007276773452758789,Weighted Manhattan,0.0,201
0,0.008803844451904297,Combined Chebyshev Manhattan,0.0,201
0,0.0077321529388427734,Combined Chebyshev Euclidian,0.0,201
0,0.007125139236450195,Combined Manhattan Euclidian,0.0,201
0,2.5127758979797363,Chebyshev,0.1,207
0,0.8955011367797852,Manhattan,0.1,215
0,2.8159830570220947,Euclidian,0.1,207
0,0.03888106346130371,Weighted Manhattan,0.1,215
0,0.08343672752380371,Combined Chebyshev Manhattan,0.1,207
0,0.09662079811096191,Combined Chebyshev Euclidian,0.1,207
0,0.09101009368896484,Combined Manhattan Euclidian,0.1,207
0,3.762376308441162,Chebyshev,0.2,237
0,2.267181873321533,Manhattan,0.2,309
0,3.9963362216949463,Euclidian,0.2,237
0,0.10168099403381348,Weighted Manhattan,0.2,309
0,0.11898922920227051,Combined Chebyshev Manhattan,0.2,237
0,0.1394660472869873,Combined Chebyshev Euclidian,0.2,237
0,0.13793611526489258,Combined Manhattan Euclidian,0.2,237
0,6.519664287567139,Chebyshev,0.30000000000000004,323
0,4.565234899520874,Manhattan,0.30000000000000004,403
0,6.802667856216431,Euclidian,0.30000000000000004,323
0,0.21580719947814941,Weighted Manhattan,0.30000000000000004,403
0,0.24231719970703125,Combined Chebyshev Manhattan,0.30000000000000004,323
0,0.2712678909301758,Combined Chebyshev Euclidian,0.30000000000000004,323
0,0.2440502643585205,Combined Manhattan Euclidian,0.30000000000000004,323
0,0.15892410278320312,Chebyshev,0.0,201
0,0.1447901725769043,Manhattan,0.0,201
0,0.19407200813293457,Euclidian,0.0,201
0,0.008048772811889648,Weighted Manhattan,0.0,201
0,0.006559848785400391,Combined Chebyshev Manhattan,0.0,201
0,0.008043050765991211,Combined Chebyshev Euclidian,0.0,201
0,0.006598234176635742,Combined Manhattan Euclidian,0.0,201
0,1.9191830158233643,Chebyshev,0.1,207
0,1.4114420413970947,Manhattan,0.1,223
0,2.121819257736206,Euclidian,0.1,207
0,0.05153489112854004,Weighted Manhattan,0.1,223
0,0.06462383270263672,Combined Chebyshev Manhattan,0.1,207
0,0.07783198356628418,Combined Chebyshev Euclidian,0.1,207
0,0.07788705825805664,Combined Manhattan Euclidian,0.1,207
0,4.698770761489868,Chebyshev,0.2,253
0,1.6687719821929932,Manhattan,0.2,289
0,4.858116865158081,Euclidian,0.2,253
0,0.07649993896484375,Weighted Manhattan,0.2,289
0,0.14304804801940918,Combined Chebyshev Manhattan,0.2,253
0,0.17894887924194336,Combined Chebyshev Euclidian,0.2,253
0,0.16383838653564453,Combined Manhattan Euclidian,0.2,253
0,5.216389894485474,Chebyshev,0.30000000000000004,261
0,1.8659780025482178,Manhattan,0.30000000000000004,401
0,5.625759840011597,Euclidian,0.30000000000000004,261
0,0.1084890365600586,Weighted Manhattan,0.30000000000000004,401
0,0.1614840030670166,Combined Chebyshev Manhattan,0.30000000000000004,261
0,0.19095873832702637,Combined Chebyshev Euclidian,0.30000000000000004,257
0,0.18959522247314453,Combined Manhattan Euclidian,0.30000000000000004,257
0,0.18779706954956055,Chebyshev,0.0,201
0,0.15048503875732422,Manhattan,0.0,201
0,0.1896529197692871,Euclidian,0.0,201
0,0.004807233810424805,Weighted Manhattan,0.0,201
0,0.008408069610595703,Combined Chebyshev Manhattan,0.0,201
0,0.0069849491119384766,Combined Chebyshev Euclidian,0.0,201
0,0.00878000259399414,Combined Manhattan Euclidian,0.0,201
0,2.4281389713287354,Chebyshev,0.1,203
0,0.9978229999542236,Manhattan,0.1,239
0,2.5251948833465576,Euclidian,0.1,203
0,0.05603480339050293,Weighted Manhattan,0.1,239
0,0.07356500625610352,Combined Chebyshev Manhattan,0.1,203
0,0.08179688453674316,Combined Chebyshev Euclidian,0.1,203
0,0.08689498901367188,Combined Manhattan Euclidian,0.1,203
0,3.4017250537872314,Chebyshev,0.2,247
0,2.086714267730713,Manhattan,0.2,285
0,3.7184488773345947,Euclidian,0.2,247
0,0.08788609504699707,Weighted Manhattan,0.2,285
0,0.12015891075134277,Combined Chebyshev Manhattan,0.2,247
0,0.13646912574768066,Combined Chebyshev Euclidian,0.2,247
0,0.13619303703308105,Combined Manhattan Euclidian,0.2,247
0,7.944353103637695,Chebyshev,0.30000000000000004,341
0,3.6788570880889893,Manhattan,0.30000000000000004,419
0,8.595645189285278,Euclidian,0.30000000000000004,341
0,0.17967486381530762,Weighted Manhattan,0.30000000000000004,419
0,0.28792405128479004,Combined Chebyshev Manhattan,0.30000000000000004,341
0,0.27191996574401855,Combined Chebyshev Euclidian,0.30000000000000004,331
0,0.29210424423217773,Combined Manhattan Euclidian,0.30000000000000004,331
0,0.17980599403381348,Chebyshev,0.0,201
0,0.1599717140197754,Manhattan,0.0,201
0,0.1930220127105713,Euclidian,0.0,201
0,0.005181789398193359,Weighted Manhattan,0.0,201
0,0.008008956909179688,Combined Chebyshev Manhattan,0.0,201
0,0.008793115615844727,Combined Chebyshev Euclidian,0.0,201
0,0.006928920745849609,Combined Manhattan Euclidian,0.0,201
0,2.2888238430023193,Chebyshev,0.1,205
0,0.8029649257659912,Manhattan,0.1,217
0,2.4559929370880127,Euclidian,0.1,205
0,0.03666400909423828,Weighted Manhattan,0.1,217
0,0.07510209083557129,Combined Chebyshev Manhattan,0.1,205
0,0.08583498001098633,Combined Chebyshev Euclidian,0.1,205
0,0.08611297607421875,Combined Manhattan Euclidian,0.1,205
0,4.06594705581665,Chebyshev,0.2,219
0,2.81770396232605,Manhattan,0.2,247
0,4.224823951721191,Euclidian,0.2,219
0,0.10114908218383789,Weighted Manhattan,0.2,247
0,0.11936688423156738,Combined Chebyshev Manhattan,0.2,219
0,0.14338397979736328,Combined Chebyshev Euclidian,0.2,219
0,0.1406540870666504,Combined Manhattan Euclidian,0.2,219
0,5.112586975097656,Chebyshev,0.30000000000000004,389
0,3.9463210105895996,Manhattan,0.30000000000000004,365
0,5.441393852233887,Euclidian,0.30000000000000004,389
0,0.15401601791381836,Weighted Manhattan,0.30000000000000004,365
0,0.19504284858703613,Combined Chebyshev Manhattan,0.30000000000000004,389
0,0.22861289978027344,Combined Chebyshev Euclidian,0.30000000000000004,389
0,0.23307108879089355,Combined Manhattan Euclidian,0.30000000000000004,389
0,0.1715548038482666,Chebyshev,0.0,201
0,0.15723299980163574,Manhattan,0.0,201
0,0.19389081001281738,Euclidian,0.0,201
0,0.008820056915283203,Weighted Manhattan,0.0,201
0,0.007796049118041992,Combined Chebyshev Manhattan,0.0,201
0,0.009168863296508789,Combined Chebyshev Euclidian,0.0,201
0,0.0069429874420166016,Combined Manhattan Euclidian,0.0,201
0,1.3775386810302734,Chebyshev,0.1,209
0,0.9142961502075195,Manhattan,0.1,233
0,1.1629488468170166,Euclidian,0.1,209
0,0.04567122459411621,Weighted Manhattan,0.1,233
0,0.03659415245056152,Combined Chebyshev Manhattan,0.1,209
0,0.043975830078125,Combined Chebyshev Euclidian,0.1,209
0,0.04355216026306152,Combined Manhattan Euclidian,0.1,209
0,4.251155376434326,Chebyshev,0.2,215
0,1.8121991157531738,Manhattan,0.2,283
0,4.604892015457153,Euclidian,0.2,215
0,0.07530403137207031,Weighted Manhattan,0.2,283
0,0.12261080741882324,Combined Chebyshev Manhattan,0.2,215
0,0.14197802543640137,Combined Chebyshev Euclidian,0.2,215
0,0.14201807975769043,Combined Manhattan Euclidian,0.2,215
0,7.4424121379852295,Chebyshev,0.30000000000000004,297
0,2.9489340782165527,Manhattan,0.30000000000000004,421
0,7.635376214981079,Euclidian,0.30000000000000004,297
0,0.1520700454711914,Weighted Manhattan,0.30000000000000004,421
0,0.214508056640625,Combined Chebyshev Manhattan,0.30000000000000004,279
0,0.2701151371002197,Combined Chebyshev Euclidian,0.30000000000000004,285
0,0.24951791763305664,Combined Manhattan Euclidian,0.30000000000000004,285
0,0.17454004287719727,Chebyshev,0.0,201
0,0.14835882186889648,Manhattan,0.0,201
0,0.18521523475646973,Euclidian,0.0,201
0,0.004743814468383789,Weighted Manhattan,0.0,201
0,0.00733494758605957,Combined Chebyshev Manhattan,0.0,201
0,0.0070629119873046875,Combined Chebyshev Euclidian,0.0,201
0,0.007104158401489258,Combined Manhattan Euclidian,0.0,201
0,1.7770888805389404,Chebyshev,0.1,207
0,0.9557449817657471,Manhattan,0.1,223
0,1.8765771389007568,Euclidian,0.1,207
0,0.03403592109680176,Weighted Manhattan,0.1,223
0,0.05499887466430664,Combined Chebyshev Manhattan,0.1,207
0,0.06183815002441406,Combined Chebyshev Euclidian,0.1,207
0,0.06119227409362793,Combined Manhattan Euclidian,0.1,207
0,3.435771942138672,Chebyshev,0.2,231
0,2.97780704498291,Manhattan,0.2,231
0,3.6340718269348145,Euclidian,0.2,231
0,0.10430788993835449,Weighted Manhattan,0.2,231
0,0.10402512550354004,Combined Chebyshev Manhattan,0.2,231
0,0.12234282493591309,Combined Chebyshev Euclidian,0.2,231
0,0.13282418251037598,Combined Manhattan Euclidian,0.2,231
0,4.01961874961853,Chebyshev,0.30000000000000004,281
0,4.646184921264648,Manhattan,0.30000000000000004,355
0,4.251564979553223,Euclidian,0.30000000000000004,281
0,0.1738300323486328,Weighted Manhattan,0.30000000000000004,355
0,0.14773774147033691,Combined Chebyshev Manhattan,0.30000000000000004,317
0,0.17511868476867676,Combined Chebyshev Euclidian,0.30000000000000004,313
0,0.17186474800109863,Combined Manhattan Euclidian,0.30000000000000004,313
0,0.18221211433410645,Chebyshev,0.0,201
0,0.15074491500854492,Manhattan,0.0,201
0,0.19201993942260742,Euclidian,0.0,201
0,0.0045549869537353516,Weighted Manhattan,0.0,201
0,0.007669925689697266,Combined Chebyshev Manhattan,0.0,201
0,0.012031078338623047,Combined Chebyshev Euclidian,0.0,201
0,0.008594989776611328,Combined Manhattan Euclidian,0.0,201
0,1.8431577682495117,Chebyshev,0.1,203
0,0.8156740665435791,Manhattan,0.1,231
0,1.992785930633545,Euclidian,0.1,203
0,0.04018688201904297,Weighted Manhattan,0.1,231
0,0.0581812858581543,Combined Chebyshev Manhattan,0.1,203
0,0.06561994552612305,Combined Chebyshev Euclidian,0.1,203
0,0.06587600708007812,Combined Manhattan Euclidian,0.1,203
0,4.940135955810547,Chebyshev,0.2,249
0,2.3410489559173584,Manhattan,0.2,263
0,5.033408164978027,Euclidian,0.2,249
0,0.09955596923828125,Weighted Manhattan,0.2,263
0,0.16923904418945312,Combined Chebyshev Manhattan,0.2,249
0,0.18155288696289062,Combined Chebyshev Euclidian,0.2,249
0,0.18268585205078125,Combined Manhattan Euclidian,0.2,249
0,12.189474105834961,Chebyshev,0.30000000000000004,471
0,2.9743857383728027,Manhattan,0.30000000000000004,443
0,12.243474006652832,Euclidian,0.30000000000000004,471
0,0.16939473152160645,Weighted Manhattan,0.30000000000000004,443
0,0.3310048580169678,Combined Chebyshev Manhattan,0.30000000000000004,425
0,0.3503916263580322,Combined Chebyshev Euclidian,0.30000000000000004,381
0,0.3291497230529785,Combined Manhattan Euclidian,0.30000000000000004,381
0,0.17374897003173828,Chebyshev,0.0,201
0,0.14963889122009277,Manhattan,0.0,201
0,0.19145798683166504,Euclidian,0.0,201
0,0.00485992431640625,Weighted Manhattan,0.0,201
0,0.006716012954711914,Combined Chebyshev Manhattan,0.0,201
0,0.007855653762817383,Combined Chebyshev Euclidian,0.0,201
0,0.007825851440429688,Combined Manhattan Euclidian,0.0,201
0,2.157646894454956,Chebyshev,0.1,203
0,1.2583460807800293,Manhattan,0.1,217
0,2.409060001373291,Euclidian,0.1,203
0,0.04792308807373047,Weighted Manhattan,0.1,217
0,0.06361079216003418,Combined Chebyshev Manhattan,0.1,203
0,0.06954503059387207,Combined Chebyshev Euclidian,0.1,203
